host,merkur.planetlab.haw-hamburg.de,host,planetlab2.eee.hku.hk,rtt,,hops,15
host,merkur.planetlab.haw-hamburg.de,host,planetlab2.cs.duke.edu,rtt,,hops,12
host,merkur.planetlab.haw-hamburg.de,host,planet2.scs.stanford.edu,rtt,,hops,13
host,merkur.planetlab.haw-hamburg.de,host,planetlab-5.eecs.cwru.edu,rtt,121.515,hops,16
host,merkur.planetlab.haw-hamburg.de,host,planetlab1.cs.cornell.edu,rtt,,hops,11
host,merkur.planetlab.haw-hamburg.de,host,plnode01.cs.mu.oz.au,rtt,,hops,15
host,merkur.planetlab.haw-hamburg.de,host,plnode02.cs.mu.oz.au,rtt,,hops,15
host,merkur.planetlab.haw-hamburg.de,host,planetlab1.dtc.umn.edu,rtt,130.849,hops,19
host,merkur.planetlab.haw-hamburg.de,host,planetlab2.netlab.uky.edu,rtt,,hops,20
host,merkur.planetlab.haw-hamburg.de,host,lefthand.eecs.harvard.edu,rtt,,hops,9
host,merkur.planetlab.haw-hamburg.de,host,planet1.cc.gt.atl.ga.us,rtt,,hops,12
host,merkur.planetlab.haw-hamburg.de,host,planetlab2.cis.upenn.edu,rtt,,hops,13
host,merkur.planetlab.haw-hamburg.de,host,ricepl-2.cs.rice.edu,rtt,,hops,16
host,merkur.planetlab.haw-hamburg.de,host,planetlab1.cis.upenn.edu,rtt,,hops,13
host,merkur.planetlab.haw-hamburg.de,host,kupl2.ittc.ku.edu,rtt,,hops,17
host,merkur.planetlab.haw-hamburg.de,host,kupl1.ittc.ku.edu,rtt,,hops,17
host,merkur.planetlab.haw-hamburg.de,host,planetlab1.cs.columbia.edu,rtt,,hops,12
host,merkur.planetlab.haw-hamburg.de,host,planetlab2.cs.columbia.edu,rtt,,hops,12
host,merkur.planetlab.haw-hamburg.de,host,planetlab3.cs.columbia.edu,rtt,,hops,12
host,merkur.planetlab.haw-hamburg.de,host,plink.cs.uwaterloo.ca,rtt,128.739,hops,14
host,merkur.planetlab.haw-hamburg.de,host,planetlab1.koganei.itrc.net,rtt,269.734,hops,19
host,merkur.planetlab.haw-hamburg.de,host,planetlab2.koganei.itrc.net,rtt,262.133,hops,19
host,merkur.planetlab.haw-hamburg.de,host,planetlab3.singaren.net.sg,rtt,,hops,9
host,merkur.planetlab.haw-hamburg.de,host,planetx.scs.cs.nyu.edu,rtt,,hops,14
host,merkur.planetlab.haw-hamburg.de,host,planetlab1.pop-rs.rnp.br,rtt,270.690,hops,17
host,merkur.planetlab.haw-hamburg.de,host,planetlab0.ias.csusb.edu,rtt,,hops,15
host,merkur.planetlab.haw-hamburg.de,host,plab2.cs.ust.hk,rtt,,hops,13
host,merkur.planetlab.haw-hamburg.de,host,orbpl1.rutgers.edu,rtt,,hops,9
host,merkur.planetlab.haw-hamburg.de,host,orbpl2.rutgers.edu,rtt,,hops,9
host,merkur.planetlab.haw-hamburg.de,host,planetlab3.georgetown.edu,rtt,,hops,20
host,merkur.planetlab.haw-hamburg.de,host,planetlab4.georgetown.edu,rtt,,hops,20
host,merkur.planetlab.haw-hamburg.de,host,planetlab1.iis.sinica.edu.tw,rtt,,hops,22
host,merkur.planetlab.haw-hamburg.de,host,planetlab2.iis.sinica.edu.tw,rtt,301.465,hops,23
host,merkur.planetlab.haw-hamburg.de,host,planetlab2.cs.purdue.edu,rtt,134.522,hops,16
host,merkur.planetlab.haw-hamburg.de,host,pl1.cs.unm.edu,rtt,,hops,17
host,merkur.planetlab.haw-hamburg.de,host,pl2-higashi.ics.es.osaka-u.ac.jp,rtt,,hops,14
host,merkur.planetlab.haw-hamburg.de,host,planetlab-01.ece.uprm.edu,rtt,,hops,14
host,merkur.planetlab.haw-hamburg.de,host,planetlab-02.ece.uprm.edu,rtt,,hops,14
host,merkur.planetlab.haw-hamburg.de,host,planetlab1.pop-mg.rnp.br,rtt,257.896,hops,18
host,merkur.planetlab.haw-hamburg.de,host,planetlab2.pop-mg.rnp.br,rtt,250.389,hops,18
host,merkur.planetlab.haw-hamburg.de,host,planet0.jaist.ac.jp,rtt,,hops,10
host,merkur.planetlab.haw-hamburg.de,host,planet1.jaist.ac.jp,rtt,,hops,10
host,merkur.planetlab.haw-hamburg.de,host,planetlab-1.vuse.vanderbilt.edu,rtt,,hops,13
host,merkur.planetlab.haw-hamburg.de,host,planetlab-2.vuse.vanderbilt.edu,rtt,,hops,13
host,merkur.planetlab.haw-hamburg.de,host,planetlab-1.usask.ca,rtt,,hops,13
host,merkur.planetlab.haw-hamburg.de,host,planetlab-2.usask.ca,rtt,,hops,13
host,merkur.planetlab.haw-hamburg.de,host,planetlab2.cs.cornell.edu,rtt,,hops,11
host,merkur.planetlab.haw-hamburg.de,host,planetlab1.sfc.wide.ad.jp,rtt,,hops,22
host,merkur.planetlab.haw-hamburg.de,host,planetlab3.csail.mit.edu,rtt,,hops,13
host,merkur.planetlab.haw-hamburg.de,host,planetlab1.cesnet.cz,rtt,23.438,hops,10
host,merkur.planetlab.haw-hamburg.de,host,kc-sce-plab1.umkc.edu,rtt,,hops,13
host,merkur.planetlab.haw-hamburg.de,host,kc-sce-plab2.umkc.edu,rtt,,hops,13
host,merkur.planetlab.haw-hamburg.de,host,csplanetlab3.kaist.ac.kr,rtt,,hops,16
host,merkur.planetlab.haw-hamburg.de,host,planetlab0.otemachi.wide.ad.jp,rtt,261.749,hops,22
host,merkur.planetlab.haw-hamburg.de,host,planetlab1.otemachi.wide.ad.jp,rtt,261.884,hops,22
host,merkur.planetlab.haw-hamburg.de,host,planetlab1.dojima.wide.ad.jp,rtt,268.157,hops,22
host,merkur.planetlab.haw-hamburg.de,host,planetlab2.emich.edu,rtt,138.766,hops,18
host,merkur.planetlab.haw-hamburg.de,host,planetlab2.singaren.net.sg,rtt,,hops,9
host,merkur.planetlab.haw-hamburg.de,host,planetlab7.csail.mit.edu,rtt,,hops,13
host,merkur.planetlab.haw-hamburg.de,host,planetlab4.csail.mit.edu,rtt,,hops,13
host,merkur.planetlab.haw-hamburg.de,host,planetlab-01.kusa.ac.jp,rtt,,hops,11
host,merkur.planetlab.haw-hamburg.de,host,planetlab-02.kusa.ac.jp,rtt,,hops,11
host,merkur.planetlab.haw-hamburg.de,host,fobos.cecalc.ula.ve,rtt,,hops,9
host,merkur.planetlab.haw-hamburg.de,host,planetlab5.cs.duke.edu,rtt,,hops,12
host,merkur.planetlab.haw-hamburg.de,host,planetlab4.ie.cuhk.edu.hk,rtt,,hops,19
host,merkur.planetlab.haw-hamburg.de,host,planetlab5.ie.cuhk.edu.hk,rtt,,hops,19
host,merkur.planetlab.haw-hamburg.de,host,planetlab2.inf.ethz.ch,rtt,,hops,14
host,merkur.planetlab.haw-hamburg.de,host,planetlab4.mini.pw.edu.pl,rtt,37.776,hops,13
host,merkur.planetlab.haw-hamburg.de,host,pub1-s.ane.cmc.osaka-u.ac.jp,rtt,,hops,15
host,merkur.planetlab.haw-hamburg.de,host,pub2-s.ane.cmc.osaka-u.ac.jp,rtt,,hops,15
host,merkur.planetlab.haw-hamburg.de,host,planetlab1.citadel.edu,rtt,,hops,14
host,merkur.planetlab.haw-hamburg.de,host,planetlab2.citadel.edu,rtt,123.735,hops,15
host,merkur.planetlab.haw-hamburg.de,host,planetlab3.inf.ethz.ch,rtt,,hops,14
host,merkur.planetlab.haw-hamburg.de,host,planetlab4.inf.ethz.ch,rtt,,hops,14
host,merkur.planetlab.haw-hamburg.de,host,planetlab1-santiago.lan.redclara.net,rtt,253.847,hops,11
host,merkur.planetlab.haw-hamburg.de,host,planetlab2-santiago.lan.redclara.net,rtt,246.355,hops,11
host,merkur.planetlab.haw-hamburg.de,host,planetlab1-saopaulo.lan.redclara.net,rtt,,hops,10
host,merkur.planetlab.haw-hamburg.de,host,planetlab2-saopaulo.lan.redclara.net,rtt,,hops,10
host,merkur.planetlab.haw-hamburg.de,host,planetlabnode-1.docomolabs-usa.com,rtt,,hops,6
host,merkur.planetlab.haw-hamburg.de,host,planetlabnode-2.docomolabs-usa.com,rtt,,hops,13
host,merkur.planetlab.haw-hamburg.de,host,planetlab2-buenosaires.lan.redclara.net,rtt,,hops,11
host,merkur.planetlab.haw-hamburg.de,host,planetlab1-tijuana.lan.redclara.net,rtt,,hops,10
host,merkur.planetlab.haw-hamburg.de,host,planetlab2-tijuana.lan.redclara.net,rtt,,hops,10
host,merkur.planetlab.haw-hamburg.de,host,planetlab-05.cs.princeton.edu,rtt,,hops,13
host,merkur.planetlab.haw-hamburg.de,host,planetlab2.byu.edu,rtt,,hops,16
host,merkur.planetlab.haw-hamburg.de,host,plab-1.sinp.msu.ru,rtt,,hops,13
host,merkur.planetlab.haw-hamburg.de,host,plab-2.sinp.msu.ru,rtt,,hops,13
host,merkur.planetlab.haw-hamburg.de,host,planetlabb.engr.ccny.cuny.edu,rtt,117.982,hops,16
host,merkur.planetlab.haw-hamburg.de,host,planetlab-02.bu.edu,rtt,95.530,hops,8
host,merkur.planetlab.haw-hamburg.de,host,planetlab1.eecs.ucf.edu,rtt,,hops,13
host,merkur.planetlab.haw-hamburg.de,host,planetlab2.eecs.ucf.edu,rtt,,hops,13
host,merkur.planetlab.haw-hamburg.de,host,planetlab4.warsaw.rd.tp.pl,rtt,,hops,11
host,merkur.planetlab.haw-hamburg.de,host,planetlab3.williams.edu,rtt,,hops,11
host,merkur.planetlab.haw-hamburg.de,host,pluto.cs.binghamton.edu,rtt,,hops,11
host,merkur.planetlab.haw-hamburg.de,host,planetlab02.sys.virginia.edu,rtt,,hops,14
host,merkur.planetlab.haw-hamburg.de,host,planetlab1.comp.nus.edu.sg,rtt,198.883,hops,19
host,merkur.planetlab.haw-hamburg.de,host,planetlab2.comp.nus.edu.sg,rtt,,hops,18
host,merkur.planetlab.haw-hamburg.de,host,jupiter.cs.brown.edu,rtt,,hops,15
host,merkur.planetlab.haw-hamburg.de,host,pluto.cs.brown.edu,rtt,,hops,13
host,merkur.planetlab.haw-hamburg.de,host,planet-lab2.ufabc.edu.br,rtt,,hops,16
host,merkur.planetlab.haw-hamburg.de,host,planetlab2.cs.unc.edu,rtt,,hops,15
host,merkur.planetlab.haw-hamburg.de,host,planet3.cs.ucsb.edu,rtt,168.498,hops,14
host,merkur.planetlab.haw-hamburg.de,host,planetlab1.cs.uoregon.edu,rtt,176.829,hops,22
host,merkur.planetlab.haw-hamburg.de,host,planetlab2.cs.umb.edu,rtt,,hops,12
host,merkur.planetlab.haw-hamburg.de,host,planetlab2.dtc.umn.edu,rtt,138.369,hops,19
host,merkur.planetlab.haw-hamburg.de,host,pl1.bit.uoit.ca,rtt,,hops,12
host,merkur.planetlab.haw-hamburg.de,host,planet1.ku.edu.tr,rtt,,hops,10
host,merkur.planetlab.haw-hamburg.de,host,planet2.ku.edu.tr,rtt,,hops,9
host,merkur.planetlab.haw-hamburg.de,host,cs-planetlab3.cs.surrey.sfu.ca,rtt,,hops,21
host,merkur.planetlab.haw-hamburg.de,host,pl1.ucs.indiana.edu,rtt,,hops,14
host,merkur.planetlab.haw-hamburg.de,host,pl2.ucs.indiana.edu,rtt,,hops,14
host,merkur.planetlab.haw-hamburg.de,host,planetlab1.cs.umb.edu,rtt,,hops,12
host,merkur.planetlab.haw-hamburg.de,host,cs-planetlab4.cs.surrey.sfu.ca,rtt,,hops,21
host,merkur.planetlab.haw-hamburg.de,host,planetlab3.eecs.northwestern.edu,rtt,,hops,20
host,merkur.planetlab.haw-hamburg.de,host,node1.planetlab.mathcs.emory.edu,rtt,119.818,hops,16
host,merkur.planetlab.haw-hamburg.de,host,planetlab4.williams.edu,rtt,,hops,10
host,merkur.planetlab.haw-hamburg.de,host,planetlab5.williams.edu,rtt,,hops,10
host,merkur.planetlab.haw-hamburg.de,host,planetslug4.cse.ucsc.edu,rtt,,hops,13
host,merkur.planetlab.haw-hamburg.de,host,planetslug5.cse.ucsc.edu,rtt,,hops,13
host,merkur.planetlab.haw-hamburg.de,host,planetlab2.unl.edu,rtt,,hops,15
host,merkur.planetlab.haw-hamburg.de,host,planetlab3.cse.nd.edu,rtt,,hops,15
host,merkur.planetlab.haw-hamburg.de,host,planetlab4.cse.nd.edu,rtt,,hops,15
host,merkur.planetlab.haw-hamburg.de,host,node2.planetlab.mathcs.emory.edu,rtt,119.410,hops,16
host,merkur.planetlab.haw-hamburg.de,host,planetlab6.flux.utah.edu,rtt,,hops,15
host,merkur.planetlab.haw-hamburg.de,host,planetlab7.flux.utah.edu,rtt,,hops,17
host,merkur.planetlab.haw-hamburg.de,host,planetlab3.wail.wisc.edu,rtt,,hops,15
host,merkur.planetlab.haw-hamburg.de,host,planetlab4.wail.wisc.edu,rtt,,hops,15
host,merkur.planetlab.haw-hamburg.de,host,planet-lab1.itba.edu.ar,rtt,267.955,hops,18
host,merkur.planetlab.haw-hamburg.de,host,planetlab1.unl.edu,rtt,,hops,15
host,merkur.planetlab.haw-hamburg.de,host,planetlab3.comp.nus.edu.sg,rtt,198.841,hops,19
host,merkur.planetlab.haw-hamburg.de,host,planet-lab2.cs.ucr.edu,rtt,,hops,18
host,merkur.planetlab.haw-hamburg.de,host,planetlab1.csee.usf.edu,rtt,,hops,17
host,merkur.planetlab.haw-hamburg.de,host,planetlab-2.calpoly-netlab.net,rtt,177.149,hops,14
host,merkur.planetlab.haw-hamburg.de,host,planetlab3.postel.org,rtt,,hops,15
host,merkur.planetlab.haw-hamburg.de,host,planetlab4.postel.org,rtt,174.121,hops,16
host,merkur.planetlab.haw-hamburg.de,host,planet-lab1.uba.ar,rtt,,hops,11
host,merkur.planetlab.haw-hamburg.de,host,planet-lab2.itba.edu.ar,rtt,,hops,19
host,merkur.planetlab.haw-hamburg.de,host,plonk.cs.uwaterloo.ca,rtt,,hops,13
host,merkur.planetlab.haw-hamburg.de,host,planetlab1.c3sl.ufpr.br,rtt,,hops,18
host,merkur.planetlab.haw-hamburg.de,host,planetlab2.c3sl.ufpr.br,rtt,256.445,hops,18
host,merkur.planetlab.haw-hamburg.de,host,planetlab1.cs.ucl.ac.uk,rtt,,hops,14
host,merkur.planetlab.haw-hamburg.de,host,planetlab2.cs.ucl.ac.uk,rtt,39.754,hops,15
host,merkur.planetlab.haw-hamburg.de,host,planetlab2.csee.usf.edu,rtt,,hops,17
host,merkur.planetlab.haw-hamburg.de,host,planetlab9.millennium.berkeley.edu,rtt,,hops,19
host,merkur.planetlab.haw-hamburg.de,host,node1.planetlab.albany.edu,rtt,,hops,12
host,merkur.planetlab.haw-hamburg.de,host,roam1.cs.ou.edu,rtt,140.906,hops,19
host,merkur.planetlab.haw-hamburg.de,host,roam2.cs.ou.edu,rtt,,hops,19
host,merkur.planetlab.haw-hamburg.de,host,pl1.cewit.stonybrook.edu,rtt,,hops,0
host,merkur.planetlab.haw-hamburg.de,host,pl2.cewit.stonybrook.edu,rtt,,hops,0
host,merkur.planetlab.haw-hamburg.de,host,charon.cs.binghamton.edu,rtt,,hops,11
host,merkur.planetlab.haw-hamburg.de,host,pl1.planet.cs.kent.edu,rtt,,hops,18
host,merkur.planetlab.haw-hamburg.de,host,osiris.planetlab.cs.umd.edu,rtt,,hops,14
host,merkur.planetlab.haw-hamburg.de,host,whitefall.planetlab.cs.umd.edu,rtt,,hops,14
host,merkur.planetlab.haw-hamburg.de,host,planetlab2.poly.edu,rtt,,hops,9
host,merkur.planetlab.haw-hamburg.de,host,planetlab-01.cs.princeton.edu,rtt,,hops,13
host,merkur.planetlab.haw-hamburg.de,host,planetlab-03.cs.princeton.edu,rtt,,hops,13
host,merkur.planetlab.haw-hamburg.de,host,planetlab-04.cs.princeton.edu,rtt,,hops,13
host,merkur.planetlab.haw-hamburg.de,host,planetlab1.ntu.nodes.planet-lab.org,rtt,,hops,17
host,merkur.planetlab.haw-hamburg.de,host,planetlab01.cs.washington.edu,rtt,171.120,hops,20
host,merkur.planetlab.haw-hamburg.de,host,planetlab-1.cs.auckland.ac.nz,rtt,301.179,hops,19
host,merkur.planetlab.haw-hamburg.de,host,planetlab-2.cs.auckland.ac.nz,rtt,293.770,hops,19
host,merkur.planetlab.haw-hamburg.de,host,pl1.rcc.uottawa.ca,rtt,,hops,13
host,merkur.planetlab.haw-hamburg.de,host,planetlab03.cs.washington.edu,rtt,,hops,19
host,merkur.planetlab.haw-hamburg.de,host,planetlab6.goto.info.waseda.ac.jp,rtt,,hops,12
host,merkur.planetlab.haw-hamburg.de,host,pl1-higashi.ics.es.osaka-u.ac.jp,rtt,,hops,14
host,merkur.planetlab.haw-hamburg.de,host,salt.planetlab.cs.umd.edu,rtt,,hops,14
host,merkur.planetlab.haw-hamburg.de,host,planetlab1.csuohio.edu,rtt,,hops,17
host,merkur.planetlab.haw-hamburg.de,host,node0.planetlab.etl.luc.edu,rtt,,hops,18
host,merkur.planetlab.haw-hamburg.de,host,node1.planetlab.etl.luc.edu,rtt,,hops,18
host,merkur.planetlab.haw-hamburg.de,host,planetlab-01.vt.nodes.planet-lab.org,rtt,,hops,13
host,merkur.planetlab.haw-hamburg.de,host,planetlab-02.vt.nodes.planet-lab.org,rtt,,hops,13
host,merkur.planetlab.haw-hamburg.de,host,metis.mcs.suffolk.edu,rtt,,hops,6
host,merkur.planetlab.haw-hamburg.de,host,adrastea.mcs.suffolk.edu,rtt,,hops,7
host,merkur.planetlab.haw-hamburg.de,host,planetlab4.cs.uoregon.edu,rtt,169.382,hops,23
host,merkur.planetlab.haw-hamburg.de,host,planetlab2.cs.uoregon.edu,rtt,,hops,21
host,merkur.planetlab.haw-hamburg.de,host,planet4.cs.ucsb.edu,rtt,168.592,hops,14
host,merkur.planetlab.haw-hamburg.de,host,planetlab1.cs.ucla.edu,rtt,,hops,13
host,merkur.planetlab.haw-hamburg.de,host,planetlab12.millennium.berkeley.edu,rtt,,hops,19
host,merkur.planetlab.haw-hamburg.de,host,planetlab5.millennium.berkeley.edu,rtt,,hops,19
host,merkur.planetlab.haw-hamburg.de,host,planetlab13.millennium.berkeley.edu,rtt,,hops,19
host,merkur.planetlab.haw-hamburg.de,host,planetlab-1.sjtu.edu.cn,rtt,292.899,hops,15
host,merkur.planetlab.haw-hamburg.de,host,planetlab-2.sjtu.edu.cn,rtt,292.900,hops,15
host,merkur.planetlab.haw-hamburg.de,host,planetlab7.millennium.berkeley.edu,rtt,,hops,19
host,merkur.planetlab.haw-hamburg.de,host,planetlab10.millennium.berkeley.edu,rtt,,hops,18
host,merkur.planetlab.haw-hamburg.de,host,planetlab11.millennium.berkeley.edu,rtt,,hops,19
host,merkur.planetlab.haw-hamburg.de,host,planetlab1.bgu.ac.il,rtt,,hops,12
host,merkur.planetlab.haw-hamburg.de,host,planetlab6.cs.duke.edu,rtt,,hops,12
host,merkur.planetlab.haw-hamburg.de,host,planetlab2.ntu.nodes.planet-lab.org,rtt,,hops,17
host,merkur.planetlab.haw-hamburg.de,host,planetlab7.cs.duke.edu,rtt,,hops,12
host,merkur.planetlab.haw-hamburg.de,host,planetlab5.eecs.umich.edu,rtt,,hops,20
host,merkur.planetlab.haw-hamburg.de,host,pl1.pku.edu.cn,rtt,,hops,16
host,merkur.planetlab.haw-hamburg.de,host,planetlab-03.vt.nodes.planet-lab.org,rtt,,hops,13
host,merkur.planetlab.haw-hamburg.de,host,planetlab-04.vt.nodes.planet-lab.org,rtt,,hops,13
host,merkur.planetlab.haw-hamburg.de,host,planetslug7.cse.ucsc.edu,rtt,,hops,13
host,merkur.planetlab.haw-hamburg.de,host,planetlab5.csee.usf.edu,rtt,,hops,17
host,merkur.planetlab.haw-hamburg.de,host,planetlab-4.eecs.cwru.edu,rtt,121.524,hops,16
host,merkur.planetlab.haw-hamburg.de,host,pl1.eng.monash.edu.au,rtt,,hops,14
host,merkur.planetlab.haw-hamburg.de,host,planetlab3.cnds.jhu.edu,rtt,,hops,15
host,merkur.planetlab.haw-hamburg.de,host,planetlab4.cnds.jhu.edu,rtt,,hops,15
host,merkur.planetlab.haw-hamburg.de,host,pl2.eng.monash.edu.au,rtt,,hops,14
host,merkur.planetlab.haw-hamburg.de,host,pl3.planet.cs.kent.edu,rtt,,hops,18
host,merkur.planetlab.haw-hamburg.de,host,pl1.sos.info.hiroshima-cu.ac.jp,rtt,187.449,hops,15
host,merkur.planetlab.haw-hamburg.de,host,pl-node-0.csl.sri.com,rtt,,hops,20
host,merkur.planetlab.haw-hamburg.de,host,planetlab-1.pdl.nudt.edu.cn,rtt,,hops,14
host,merkur.planetlab.haw-hamburg.de,host,ricepl-4.cs.rice.edu,rtt,,hops,16
host,merkur.planetlab.haw-hamburg.de,host,ricepl-5.cs.rice.edu,rtt,,hops,16
host,merkur.planetlab.haw-hamburg.de,host,pnode2.pdcc-ntu.singaren.net.sg,rtt,,hops,9
host,merkur.planetlab.haw-hamburg.de,host,pl2.pku.edu.cn,rtt,,hops,16
host,merkur.planetlab.haw-hamburg.de,host,planetlab1.simula.no,rtt,,hops,13
host,merkur.planetlab.haw-hamburg.de,host,pnode1.pdcc-ntu.singaren.net.sg,rtt,,hops,9
host,merkur.planetlab.haw-hamburg.de,host,planetlab02.just.edu.jo,rtt,,hops,12
host,merkur.planetlab.haw-hamburg.de,host,planetlab1.ecs.vuw.ac.nz,rtt,311.739,hops,21
host,merkur.planetlab.haw-hamburg.de,host,planetlab2.ecs.vuw.ac.nz,rtt,304.453,hops,21
host,merkur.planetlab.haw-hamburg.de,host,planet5.cs.ucsb.edu,rtt,,hops,12
host,merkur.planetlab.haw-hamburg.de,host,planet6.cs.ucsb.edu,rtt,,hops,12
host,merkur.planetlab.haw-hamburg.de,host,planetlab2.pop-pa.rnp.br,rtt,262.744,hops,17
host,merkur.planetlab.haw-hamburg.de,host,planetlab4.canterbury.ac.nz,rtt,,hops,18
host,merkur.planetlab.haw-hamburg.de,host,planetlab1.pop-pa.rnp.br,rtt,255.242,hops,17
host,merkur.planetlab.haw-hamburg.de,host,planetlab2.cs.uml.edu,rtt,,hops,12
host,merkur.planetlab.haw-hamburg.de,host,planetlab1.cs.uml.edu,rtt,,hops,12
host,merkur.planetlab.haw-hamburg.de,host,planetlab6.csee.usf.edu,rtt,,hops,17
host,merkur.planetlab.haw-hamburg.de,host,planetlab-n2.wand.net.nz,rtt,,hops,18
host,merkur.planetlab.haw-hamburg.de,host,planetlab2.clemson.edu,rtt,,hops,16
host,merkur.planetlab.haw-hamburg.de,host,planetlab3.rutgers.edu,rtt,,hops,9
host,merkur.planetlab.haw-hamburg.de,host,planetlab1.jhu.edu,rtt,,hops,14
host,merkur.planetlab.haw-hamburg.de,host,planetlab2.jhu.edu,rtt,,hops,14
host,merkur.planetlab.haw-hamburg.de,host,ttu1-1.nodes.planet-lab.org,rtt,160.296,hops,23
host,merkur.planetlab.haw-hamburg.de,host,ttu2-1.nodes.planet-lab.org,rtt,159.694,hops,22
host,merkur.planetlab.haw-hamburg.de,host,pl2.sos.info.hiroshima-cu.ac.jp,rtt,,hops,14
host,merkur.planetlab.haw-hamburg.de,host,planet2.pnl.nitech.ac.jp,rtt,,hops,11
host,merkur.planetlab.haw-hamburg.de,host,planet1.dsp.ac.cn,rtt,,hops,9
host,merkur.planetlab.haw-hamburg.de,host,planet2.dsp.ac.cn,rtt,161.068,hops,9
host,merkur.planetlab.haw-hamburg.de,host,pl2.cs.yale.edu,rtt,106.055,hops,11
host,merkur.planetlab.haw-hamburg.de,host,pl1.cs.yale.edu,rtt,113.417,hops,11
host,merkur.planetlab.haw-hamburg.de,host,planetlab-1.sysu.edu.cn,rtt,,hops,17
host,merkur.planetlab.haw-hamburg.de,host,planetlab-2.sysu.edu.cn,rtt,,hops,17
host,merkur.planetlab.haw-hamburg.de,host,planetlab2.cnis.nyit.edu,rtt,,hops,12
host,merkur.planetlab.haw-hamburg.de,host,pl-dccd-01.cua.uam.mx,rtt,154.062,hops,10
host,merkur.planetlab.haw-hamburg.de,host,recall.snu.ac.kr,rtt,,hops,16
host,merkur.planetlab.haw-hamburg.de,host,planetlab1.ie.cuhk.edu.hk,rtt,,hops,19
host,merkur.planetlab.haw-hamburg.de,host,planet-lab4.uba.ar,rtt,,hops,11
host,merkur.planetlab.haw-hamburg.de,host,planetlab4.tamu.edu,rtt,,hops,15
host,merkur.planetlab.haw-hamburg.de,host,jupiter.planetlab.carleton.ca,rtt,,hops,13
host,merkur.planetlab.haw-hamburg.de,host,planetlab1.umassd.edu,rtt,,hops,14
host,merkur.planetlab.haw-hamburg.de,host,planetlab0.ucsc.cmb.ac.lk,rtt,,hops,15
host,merkur.planetlab.haw-hamburg.de,host,saturn.planetlab.carleton.ca,rtt,,hops,13
host,merkur.planetlab.haw-hamburg.de,host,planetlab1.unr.edu,rtt,,hops,16
host,merkur.planetlab.haw-hamburg.de,host,planetlab-js2.cert.org.cn,rtt,,hops,11
host,merkur.planetlab.haw-hamburg.de,host,75-130-96-12.static.oxfr.ma.charter.com,rtt,,hops,10
host,merkur.planetlab.haw-hamburg.de,host,75-130-96-13.static.oxfr.ma.charter.com,rtt,,hops,10
host,merkur.planetlab.haw-hamburg.de,host,planetlab2.cqupt.edu.cn,rtt,,hops,23
