ip,91.45.168.37,latitude,47.126895103733,longitude,10.323132188426206,score,3.582506545259424,distance_error,353.1478656872948
ip,62.159.96.154,latitude,50.11061707638615,longitude,8.02172401927341,score,0.4691783685744033,distance_error,107.07290220662675
ip,93.202.251.43,latitude,47.807013550174965,longitude,0.2636041902159569,score,95.40624721860229,distance_error,667.1307170834159
ip,80.152.240.115,latitude,50.39667544496727,longitude,2.554038646802906,score,6.358758707672215,distance_error,311.4965973791685
ip,217.249.58.181,latitude,0,longitude,0,score,1242.17420725,distance_error,5614.350370439304
ip,90.223.193.3,latitude,51.31223609893417,longitude,-0.030807183297034593,score,0.19375805794251347,distance_error,43.422890938794225
ip,87.173.87.138,latitude,0,longitude,0,score,1289.26034225,distance_error,5614.350370439304
ip,91.21.221.146,latitude,48.86328440882561,longitude,21.237860036702433,score,58.34336962307782,distance_error,919.1224503309663
ip,202.52.0.25,latitude,0,longitude,163.77005286870465,score,3461.3097209334496,distance_error,15655.022640689105
ip,84.155.78.222,latitude,49.16276550343081,longitude,-8.888027857047781,score,192.55703098255404,distance_error,1409.0610993373598
