ip,91.45.168.37,latitude,46.97123402198245,longitude,10.389758970351716,score,3.9861684737300243,distance_error,371.1534018522828
ip,62.159.96.154,latitude,50.05760799809908,longitude,7.927870475253968,score,0.49902653981596057,distance_error,110.97458097074286
ip,93.202.251.43,latitude,49.583612490584834,longitude,14.830499653849078,score,1.6564535911120264,distance_error,445.9483468206971
ip,80.152.240.115,latitude,52.63010501694188,longitude,1.1919230487454915,score,13.731162103486813,distance_error,414.580972418818
ip,217.249.58.181,latitude,0,longitude,0,score,1242.17420725,distance_error,5614.350370439304
ip,90.223.193.3,latitude,51.298215419686684,longitude,-0.05178310284292874,score,0.18462688434326235,distance_error,42.96943864653455
ip,87.173.87.138,latitude,0,longitude,0,score,1289.26034225,distance_error,5614.350370439304
ip,91.21.221.146,latitude,48.507226190555556,longitude,20.437935904857202,score,49.90881833850537,distance_error,872.2812897659236
ip,202.52.0.25,latitude,0,longitude,163.8205818868948,score,3465.2751279952545,distance_error,15655.86976023512
ip,84.155.78.222,latitude,49.294735162486155,longitude,-8.620670611399188,score,187.0107651767106,distance_error,1385.5860357793633
